time_stamp,value_int
2016-10-18 11:23:41,25
2016-10-18 11:23:51,24
2016-10-18 11:24:01,25
2016-10-18 11:24:11,24
2016-10-18 11:24:21,24
2016-10-18 11:24:31,25
2016-10-18 11:24:41,25
2016-10-18 11:24:51,24
2016-10-18 11:25:01,24
2016-10-18 11:25:11,24
2016-10-18 11:25:21,24
2016-10-18 11:25:31,25
2016-10-18 11:25:41,25
2016-10-18 11:25:51,25
2016-10-18 11:26:01,25
2016-10-18 11:26:11,24
2016-10-18 11:26:21,25
2016-10-18 11:26:31,24
2016-10-18 11:26:41,25
2016-10-18 11:26:51,25
2016-10-18 11:27:01,24
2016-10-18 11:27:11,25
2016-10-18 11:27:21,25
2016-10-18 11:27:31,25
2016-10-18 11:27:41,25
2016-10-18 11:27:51,24
2016-10-18 11:28:01,24
2016-10-18 11:28:11,24
2016-10-18 11:28:21,25
2016-10-18 11:28:31,25
2016-10-18 11:28:41,24
2016-10-18 11:28:51,25
2016-10-18 11:29:01,25
2016-10-18 11:29:11,24
2016-10-18 11:29:21,24
2016-10-18 11:29:31,25
2016-10-18 11:29:41,25
2016-10-18 11:29:51,25
2016-10-18 11:30:01,25
2016-10-18 11:30:11,24
2016-10-18 11:30:21,25
2016-10-18 11:30:31,25
2016-10-18 11:30:41,25
2016-10-18 11:30:51,24
2016-10-18 11:31:01,24
2016-10-18 11:31:11,25
2016-10-18 11:31:21,25
2016-10-18 11:31:31,25
2016-10-18 11:31:41,25
2016-10-18 11:31:51,25
2016-10-18 11:32:01,25
2016-10-18 11:32:11,25
2016-10-18 11:32:22,25
2016-10-18 11:32:31,24
2016-10-18 11:32:41,25
2016-10-18 11:32:52,25
2016-10-18 11:33:01,24
2016-10-18 11:33:11,25
2016-10-18 11:33:22,25
2016-10-18 11:33:31,25
2016-10-18 11:33:41,25
2016-10-18 11:33:51,25
2016-10-18 11:34:02,24
2016-10-18 11:34:11,24
2016-10-18 11:34:21,25
2016-10-18 11:34:31,25
2016-10-18 11:34:42,25
2016-10-18 11:34:51,25
2016-10-18 11:35:01,24
2016-10-18 11:35:11,25
2016-10-18 11:35:22,24
2016-10-18 11:35:31,24
2016-10-18 11:35:42,24
2016-10-18 11:35:52,25
2016-10-18 11:36:02,24
2016-10-18 22:22:45,18
2016-10-18 22:22:55,26
2016-10-18 22:23:05,26
2016-10-18 22:23:15,26
2016-10-18 22:23:25,26
2016-10-18 22:23:35,27
2016-10-18 22:23:45,26
2016-10-18 22:23:56,26
2016-10-18 22:24:05,27
2016-10-18 22:24:15,27
2016-10-18 22:24:25,26
2016-10-18 22:24:35,26
2016-10-18 22:24:45,27
2016-10-18 22:24:55,26
2016-10-18 22:25:05,26
2016-10-18 22:25:16,27
2016-10-18 22:25:26,27
2016-10-18 22:25:36,26
2016-10-18 22:25:46,26
2016-10-18 22:25:56,26
2016-10-18 22:26:06,26
2016-10-18 22:26:16,26
2016-10-18 22:26:26,26
2016-10-18 22:26:36,26
2016-10-18 22:26:46,26
2016-10-18 22:26:56,26
2016-10-18 22:27:06,26
2016-10-18 22:27:16,26
2016-10-18 22:27:26,27
2016-10-18 22:27:36,26
2016-10-18 22:27:46,26
2016-10-18 22:27:56,26
2016-10-18 22:28:06,26
2016-10-18 22:28:16,27
2016-10-18 22:28:26,26
2016-10-18 22:28:36,26
2016-10-18 22:28:46,26
2016-10-18 22:28:56,25
2016-10-18 22:29:06,27
2016-10-18 22:29:16,26
2016-10-18 22:29:26,26
2016-10-18 22:29:36,26
2016-10-18 22:29:46,26
2016-10-18 22:29:56,26
2016-10-18 22:30:06,26
2016-10-18 22:30:16,26
2016-10-18 22:30:26,26
2016-10-18 22:30:36,26
2016-10-18 22:30:46,26
2016-10-18 22:30:56,27
2016-10-18 22:31:06,27
2016-10-18 22:31:16,27
2016-10-18 22:31:26,26
2016-10-18 22:31:36,26
2016-10-18 22:31:46,27
2016-10-18 22:31:56,26
2016-10-18 22:32:06,26
2016-10-18 22:32:16,26
2016-10-18 22:32:26,26
2016-10-18 22:32:36,26
2016-10-18 22:32:46,26
2016-10-18 22:32:56,27
2016-10-18 22:33:06,26
2016-10-18 22:33:16,26
2016-10-18 22:33:26,26
2016-10-18 22:33:36,26
2016-10-18 22:33:46,26
2016-10-18 22:33:56,27
2016-10-18 22:34:06,26
2016-10-18 22:34:16,26
2016-10-18 22:34:26,26
2016-10-18 22:34:36,26
2016-10-18 22:34:46,26
2016-10-18 22:34:56,27
2016-10-18 22:35:06,27
2016-10-18 22:35:16,26
2016-10-18 22:35:26,27
2016-10-18 22:35:36,26
2016-10-18 22:35:46,27
2016-10-18 22:35:56,26
2016-10-18 22:36:06,26
2016-10-18 22:36:16,26
2016-10-18 22:36:26,27
2016-10-18 22:36:36,26
2016-10-18 22:36:46,26
2016-10-18 22:36:56,26
2016-10-18 22:37:06,26
2016-10-18 22:37:16,26
2016-10-18 22:37:26,26
2016-10-18 22:37:36,26
2016-10-18 22:37:46,27
2016-10-18 22:37:56,27
2016-10-18 22:38:07,26
2016-10-18 22:38:16,26
2016-10-18 22:38:26,26
2016-10-18 22:38:36,26
2016-10-18 22:38:46,26
2016-10-18 22:38:56,26
2016-10-18 22:39:06,26
2016-10-18 22:39:16,26
2016-10-18 22:39:26,26
2016-10-18 22:39:36,27
2016-10-18 22:39:46,27
2016-10-18 22:39:56,27
2016-10-18 22:40:06,27
2016-10-18 22:40:16,26
2016-10-18 22:40:26,26
2016-10-18 22:40:36,26
2016-10-18 22:40:46,26
2016-10-18 22:40:57,26
2016-10-18 22:41:07,26
2016-10-18 22:41:17,26
2016-10-18 22:41:27,26
